id,attribute_ids
6a60503b0cfb6fc2,45
6a607c2c7d374536,70
6a6de009ff8e95f1,70
6a6fec9b128de1f3,41
6a788352a53026a5,29
6a836f2b84e5cb0e,29
6aae1fd0764aa983,70
6ac1b0c5a42f31d9,25
6acec53d536d3241,10
6ad874a2b30a80b2,45
6ad899f486f1fe03,45
6aea4478a8b79530,45
6af10cacf37f86c5,45
6b0e927daa4536a7,29
6b214951822519d,70
6b2872150af795ba,14
6b2ebf0d37eca9a9,29
6b3ad12a5ccbc69b,1
6b4b3399c5f5efb1,70
6b87b052e7556877,38
6b8e6e1ba09f8495,45
6b977f7a1c9a331b,70
6b99ed9f951edbaf,58
6ba087447e355ae,23
6ba62d417afb832f,70
6babb894cbbc0575,1
6bbcf7fb63e90e21,61
6bd560384d76b9f8,58
6bd6b16771a855a9,64
6bea9085c3cc1660,70
6bf4acb21015c27b,55
6bf9647f3210109e,26
6c00b1f12d0bd870,29
6c04271768e80caa,29
6c056c67d1c1873d,58
6c3754ca83d6a157,58
6c3a60de39b98eb8,29
6c3b42d782372640,29
6c48d0d74e2eac2c,69
6c54388e7a567a38,14
6c60ce708824e723,33
6c83073f5e40c059,45
6c8a221125f3996e,41
6ca906b0177797a0,25
6cab0d6d16a64b5,64
6cb4d8f328442363,18
6cba87a86ed3c753,70
6cc6404400bdafbd,45
6ceb42913b7fe23a,33
6cee21db95e4c678,25
6cf5981be708aaf6,58
6cfb3ed7215478a0,70
6d07f2c94b0da1d5,14
6d0b105347b91734,41
6d1d58d7578ecee3,25
6d31c2317184f41,56
6d3946666876c48f,70
6d400de1f21422ed,45
6d43f2427b234ce4,25
6d599aafbc149d59,45
6d6059ae8b93441c,14
6d61035975ae87d5,29
6d7be106f3fdb74c,69
6d8497b81f8653e8,26
6d893e66ebe6b452,45
6d9033a15e3d01ee,43
6da3c179e949b401,14
6da3d05fe9a21151,70
6da471b0fd0e71b1,14
6da8fc9e7adf6511,33
6db2a6962662e1e2,18
6db66c13268c2d1a,45
6dba0654aa23663e,23
6dbd7823b3e59c0f,29
6dc5a68edad048c0,29
6dcbfa893816123b,29
6dce73fd35579e5f,70
6dd6659a7f16ca8c,17
6dd68c83b75bd518,70
6de2be71537bfcf4,32
6df3530d594cf00c,70
6df397455bc0de6a,29
6df48b51f51a5c4c,45
6df5a2b2329d12cc,33
6df7531fb0f62d6e,70
6dfcf9aa85f84600,25
6dfdc5fb1763cd5b,26
6e045d1eb40fca86,25
6e1ae8e724395462,14
6e2798eb5ccb3958,48
6e2d3ae6c2c14030,44
6e2e4fc41246da28,70
6e346dcd6cd0269a,25
6e34a705afb5622a,45
6e35227dc9d10d9b,45
6e39c3cd0a96d80d,70
6e3be39ce48051aa,25
6e3ca28e85815048,46
6e406e9d8a3de0c6,25
6e48671e3d7fad95,25
6e70193174e031cf,33
6e719420a34e4f68,29
6e74d8dd9ffe637d,25
6e937950fcbeabf1,25
6e9a92e9913e0159,45
6ec417f83d798289,32
6ed7820b444b50b7,45
6ee173fa2c4ccc94,26
6efa9b1d90aa7e40,60
6f21ffdf9b3e9d2d,70
6f3f36b185de1450,29
6f3fca3bc366f486,14
6f4404435c8f3ac9,14
6f4a4ebd911a1561,14
6f56be0e803ab6dc,45
6f5f9ba98a563db4,29
6f6c438528eebb5e,14
6f7724d7708a3401,70
6f822dbed4b07fe5,14
6f832ae1dc442271,45
6f83f7128885e7f8,25
6f946b0d1c08fd96,58
6fa07cbf0d00adf,70
6fc0baa2ce9bf602,35
6fce24789ae1d380,14
6fd17f26795db572,14
6fdccaf1a0bbc2ac,60
6fe23c6b5941ec0e,29
6fe55cd4f2c29aa,70
6feee943b563201b,29
6ffd8c1e82a9eea1,29
7000a0068a5b7b81,44
700c0a47bd9db404,25
700dcf30ab6b8fb0,43
701bc1e7ed1b2596,14
701f3e03e5b16200,70
702010d3f13a1a2b,58
702cbdffaa0616db,35
702f72c3a54f65f,70
7030ab150759dd35,70
7035229f3158ef93,41
70352fa53b7cf16a,33
703fb74b4ee18461,42
70400c1518c11c17,70
7049810f1245680e,45
7049cdb13b22571a,29
704d3219025d61a8,29
704dee123b266aba,35
7054653628286b41,70
7067264504427df0,29
707f0fbb689e09dc,70
70820528025284e8,70
709c5de84b16ac42,25
70a055f4c7118c85,14
70a3e9608f59ac8b,14
70ad73a4af49d1d9,41
70b4918ad43521f9,1
70bb20110e05ca07,45
70bf3451cca985a6,29
70bf447e3e6b0b8e,26
70cb3491efb123bb,52
70cffbdecbfe6206,60
70d01a7a92bd9dcf,29
70d624c818f16aac,18
70e76f711b178292,33
70f8e945b14da54e,29
70faffd725b6446a,14
70fe708c473cf1bd,14
7114359b18428aef,29
711d44eb000fd073,40
7127d7305a8a1ffb,14
71327a1043ebbaaa,25
71375afe87a7283e,55
713a07749c2af19c,25
713d46a799552dc4,70
7170ebb135e04bd8,18
717e3d6343c0aea7,14
717fe85b8828e896,25
718193e89f6bf616,48
718acc7a67d35ae0,70
718c5cdf5b2331d7,58
7198861152c0eb53,33
719b43cc4fefdcf5,24
71b4107d901a78aa,25
71b5148b78d88e3f,35
71bd856dfa520280,69
71bdfc4d4ede4a68,26
71c18c0007f60368,70
71d7705bc59af8a7,14
71d9d2afaa2fd6fa,23
71db7a80399f86f7,26
71e8eb0ec20ffc6,35
71f62949d09b78b,25
71f98ff0eb9a876b,33
71fee1ea6740d2e0,41
71ff223e591fc5ff,25
72005e96fa8d1346,60
720fe212b71e4e53,14
721950525b85d2a8,29
722ab2586e0ff2f4,43
722c5ef6d5258bba,29
7232f213662c6f9f,35
72618e380ebddbe0,42
72703a1d8b4be269,29
7271438e290b6964,25
727734d9ad7f5591,43
727f8902aba46d8e,25
728e6f8bcb34c097,45
728f937b9629ef6e,45
729a27b134158261,29
72a8914d6919a439,14
72b76465b05cc9cb,61
72c4e92fd082e52a,70
72cbb1c52c2d9a5f,29
72da88378bd749c9,25
72dfe255e9bab97b,25
72e499dd287edfac,69
72e69d670a3d0,70
72f4f4517b41b146,58
72fd1b6b8e01703f,42
73127ab6c8e914e4,33
7317b2380db9f6b8,33
731f3b310802fdef,70
732c9f984c786c10,60
732f09d05420ccb6,22
73396547c0eff4dc,70
733df9fa62128285,25
73422745b3fa0ab9,23
7348e4b4a5e1d7a4,25
735ba03458b8f16,45
7374d432fa943f04,33
737c96a234c66fde,42
73842c9f53c9374f,45
738f7da03a7d2709,14
739f2efb009ce9c,55
73a0ee4775e1bc4a,24
73c407d2a3a28fb7,25
73ce07d9decfcec,33
73e5644a00bffb62,58
7404ed05f8246a3,32
7415ffc613dc1f65,23
7437677aa0577573,26
744008b54994dca8,70
744eb8f1886429f9,70
74657cf0f0cefd41,70
747e1846e0714d68,70
747f76c601ac403,45
74959a94f7bbe411,17
749fe2406174cb71,25
74ae29d2f8c49b0d,70
74b149ec0c2b86a6,59
74bad8f17ec786e4,35
74c52edaf52f4f3c,17
74dc2d1dbc453258,1
74dd756726a0312d,45
74ee7f502e065c57,9
750cdb82e875e286,1
7516d2c99d5455af,29
751f750c83d88ab1,1
752487c9e9d5cb38,58
75250119888aed71,55
75288f0c2e28059d,25
752940a7566c91c8,70
752a2b4abed690b6,14
752b152578f1b59f,70
752e6043df791e7d,58
7532cfbe40b7f9d,25
75389309ab212784,25
753f5aad2010728a,33
75480912bb701d7c,43
754bd365259cfc25,22
7551f5fd6e159b14,25
75521d979a72381a,25
75569b3722ab6b3c,70
755c87d3eeba412,33
7570e6c9d6896249,14
7573dd4101f87b4a,70
7578803b5d9c5420,25
758f6354ff9a453e,70
7593681cc76d401f,29
75a321190cef40d2,70
75ad4cf1eee1823e,29
75bd56f7cc89b6f8,33
75c4224976563f52,60
75d629b881852391,70
75e44996150633c4,70
75ea783371b5e75,61
75ff6f4558d788d,42
75ff8322f1fa4bdd,70
7601ba33478c29c8,70
761d8367cb381a3a,32
76208da4fb3d8e8,45
76241ad1c79df1d9,1
7645844dd01aa28e,70
765d76d7b78650b,23
7665103b049fea14,70
766d7ecfcb665142,25
766fe7c34c3db834,58
767db8a893a612b2,25
769a42f192b26e2e,66
76a4db820b0ce7f1,59
76a8f47b2afb6d1e,14
76aa83baf1e20079,48
76b0cb70e870314,45
76b46920c8f0af72,25
76ba934258e1d3bb,18
76bd800282beff93,25
76bef0ee93f9e696,25
76c5f2428d4221f1,25
76cdaf54479e5ece,70
76d68de9dbd01c12,35
76d7be40779ab4aa,70
76de6a45eacc44dc,23
76e157df394762b6,42
76f0fa737186d039,35
76f5e141f6164889,70
76f9ffc61e6dd9ac,23
770838e8f8d5cada,70
771f7972fb70e359,70
77280a65cfee6c9f,14
773d7f57a2830d40,33
7783f40021f6a19a,43
7787bc58403c3651,25
77991e40e1ca315f,70
779d286ff6f4603c,25
779dc7b864289985,33
779fee737ec34804,29
77a6ac205a119d93,33
77da75ee5e95860e,23
77e2465c8dd0a0de,48
77fa464ed6984c11,23
78006ef3354489a9,33
78156540820c2a88,26
781d9ec608984aa1,70
782f2b0f9d35dbac,29
7849dd8c594d6f2,25
784f27005ecc9acb,14
7852921fda27e917,25
7857be88a90f7379,25
785cb10db765b067,59
7891d9c419aeb187,23
789ad90e5290740e,29
78a1b983d4c95ad,33
78aa534660e2d097,70
78b3b63a39fab876,70
78ba65892123d3e7,25
78bdbe990ccd750e,45
78c623e22535510f,46
78cb66fbf749ceaa,29
78cca7cf558adcc5,70
78de5a6ebcd22f8e,70
78ea031627ccf72d,55
78f1b0edba317d20,25
78ff4a60dd4fe0b4,14
7911ed373dfdd5a0,55
7912f34386f9cdd9,70
792f622f85b528e,70
793786b5cd6d700e,70
79378cc8d54b3bee,45
79585e3e8d988796,26
795a4044cfaef3,35
795a91a59c6ef4ec,45
7961cc704829bbad,70
797396a7d80c7441,18
797fb4d49e369bcb,35
79833ff7398f0439,70
7990e0d5820f483d,23
79a4e0b823ad339b,33
79ac7501c555c9c1,14
79b3764b3e7d24c9,26
79b3f5ebdbfc978a,65
79cfef10ee59c1f0,10
79d0e6dacb342af1,1
79e1b1f24d09a962,29
7a06a58204c570a2,45
7a0720fa1ee16c53,45
7a1f2149a1707097,1
7a2995fc766de962,55
7a2c25ec92ec7b0f,45
7a34f203a9a1e217,70
7a3bc20dabc672d0,54
7a49599e0258c37b,64
7a6260ae2daf8614,32
7a718304ba692ec1,58
7a726621472a5c33,45
7a7fe35650f701a0,60
7a99398d7900cfb9,14
7aa098f47c78a843,25
7aa761ac9c9612ba,29
7aaf06de8b4d6166,70
7ab7d5ebc3a5644b,70
7ac9e620fd0f9b12,70
7ad87446e38b1982,25
7ae0cc8bafb67b49,69
7aea240d1f351f61,25
7af735caa97be4b3,14
7afaa5436ecfe311,59
7afb4bd5bfa191de,25
7b08933116685c54,70
7b11c9cb323f0bab,1
7b147ea1ae59ef8f,26
7b150a86a4957075,58
7b2921e40f523707,58
7b49038bd762a386,32
7b5138935fb386b6,58
7b59e2d756e6fb7,70
7b5dc9328b5615f1,25
7b6bb132d1e183be,41
7b7cdabbfdd8787,25
7ba399c6b5503d4,69
7bb00b16a23a5002,10
7bb07f70054d9637,70
7bb6e770fc2172da,41
7bb8fd5ac9b677a4,14
7bcbc09d03186627,35
7bd494a8c4d57411,70
7bdfdf6a7c0927f2,70
7be142d60458af6b,70
7be56cff4057c636,48
7beea616b46e7885,70
7c04c05587572f9a,70
7c124430cbdd510d,25
7c4e076d61484363,14
7c50ff4e2c80f929,56
7c5f7581c7d32a86,70
7c6784dc56d90842,23
7c6eb5ec9d7e1e26,70
7c81ef66d156da6,26
7c86807b1baa6665,43
7c894d8d5f37cb5a,29
7c953d35ddf2b729,45
7ca167822e33a1f5,14
7ca38ac5d0c95ebc,33
7ca7c3630bec5bd2,25
7cb4f151773759ee,25
7cb9f3dfbea65d76,29
7cc3380e20bc078c,25
7cc6ac55a5af586a,16
7ce80992e23ae1c3,29
7cef4e556e93e4af,25
7cf8fe989eed4e58,33
7cfe28bf5a1b1301,29
7d0161b77e243a25,42
7d177c765127694b,64
7d1bb4a816a50274,60
7d24bee5bc1bc127,23
7d29e5a0ef6e94f,26
7d41092bed3dc73,70
7d5e73aac3313556,33
7d62136f79bbd165,33
7d6a775f8ce629b6,61
7d745df13555d0f7,23
7d7cd92e9b41730e,25
7d8d82228233e49a,35
7d8eb262fcaec364,70
7d90f8ace0a9b004,70
7d9156a17908de6e,17
7dc86368592ef85b,29
7dd39895a1002112,29
7de4b36202f499e4,33
7ded717f9b02673d,65
7def600aa863c66d,33
7e0f6cfe26301114,45
7e408134a7c8fb10,70
7e522bfd69dcb083,29
7e52c83c124d3515,52
7e5b6afd66bb7949,27
7e60696540e9bd2e,43
7e712059ea08042d,29
7e7e822b56f1c270,14
7e84d45486080657,41
7ebcc54355d061e,26
7ec360d0e4802be3,70
7ee440c70a627a6c,14
7efe891b9894ac87,26
7f0519f3d216fa0f,33
7f0f4a82567af7f,58
7f2b459c04c5c056,1
7f2d5d81cd17440d,25
7f30f6c5df2e690d,70
7f3e7efde52f31f5,33
7f41f114738668af,17
7f4bb720183d5387,60
7f53e77c8d851e06,70
7f5c4771b93e0e74,0
7f60f25f68f8dad1,70
7f61a862eb60d3b9,25
7f6353a3c6340009,52
7f6d1aa562c1e2b2,25
7f7ae76980a0d81c,65
7f82d8b25b478f2a,25
7f9032f96f3fcae7,29
7fa34ac4d8aff164,29
7fb6667fcd61bff5,48
7fbacde0661455f1,48
7fc4e268b4f52d25,64
7fd519dc703988bb,23
7fe40da1b019365f,25
7ffb72cc2cfbb7a,45
800ac60a809e0e4e,35
800e64f1deb02390,41
80103c19f36d09b5,41
801db159823cc3a7,18
80315eafcc925555,61
8053f2bc7bad6216,50
806ec2748513cab8,67
8073779393513ab,61
8098efecfda4e050,70
80a97e240f99ca84,14
80aa2a76104f2be5,69
80b719630ab19066,58
80bae109903b2b15,70
80c10cac8a24cbeb,55
80d4c32b985a2ff7,14
810c9807042adc9c,25
811ba961d46b2d6,26
8120dcf7aa241459,45
81247cc6c2c78879,45
8125bd7cda5ba798,58
81391db9400af382,43
814626a52029fbe7,25
8146e60efc881e0d,33
814b5535e3902efb,33
8156be5d5f8c4503,41
815bf345d2fffc9e,25
8166124adc3fdbc3,70
816cea1197088257,29
81731a5eb3569783,70
81810da8a79cd77f,14
8192c228195c72c3,14
81a72bdb0ee6731d,45
81a9c97b817a528f,55
81aff9728d858e6e,44
81b1f0660cde7257,45
81bee8c8d6320eb4,45
81c64b1a6ca2dda0,25
81d343242a3980d0,26
81d7f71008ef3944,60
81e1f8bcaa67a2d,29
81e5866c7ed4d819,45
81f21d231d1aa01a,70
820cbcd7f8a63681,44
820d4862ebcc9d1b,41
8214134fc24575ae,33
8236da69435e5719,23
823e22af342b1c69,70
825616f61a4922e3,33
8257c6af0d49a901,25
82758e611f856d2,25
8289a939b5673630,45
828a3d016b47def9,14
82929d3555b551c9,25
82ac09fdce451988,29
82ad686ab3bdeacb,33
82b381ec93d2d6f8,45
82be79686d2eea24,69
82c365be99658172,29
82c5c098f49e1e57,25
82c6b04892290ebd,70
82cb36e753beb480,45
82ce4c3623ee63ca,25
82e42f91e3c19733,29
82fbb0a4e0db796c,45
8317db85d46d70,14
8343be3992d0a814,58
834d7cac3057e4a9,65
8356c66ea1649bb1,25
8357fdf5f9cbd9d6,14
835c7716335795cb,29
838fe430aab8a408,18
8394cac17c8b4ee8,61
8397d027951813ad,25
83b90563d696a392,32
83c47cfdcd18bb29,18
83d4105dbc7f8291,35
83d6411f595d2e3a,35
84208439d8dc17b6,35
8420ff9ff367fa0d,32
842c5e003e40aef4,56
842ff9b946304c81,35
84410a642c081b30,25
8451c0fa21e1b3ba,45
8452769d5d413c0,41
8452ef6595ef01cc,25
84675bc7965fb708,60
846e61a316f4dfbb,70
8471b6e69ab8c97c,25
847524509791fb70,29
849074ed2c38d0ee,26
84a3c72f612e8645,14
84b1b24b0c7f1d1b,45
84b2ef2c9b0ac624,25
84b59319bcdcaf4c,25
84d1c6c8eb318a92,70
84e389eca67ab41f,33
84eabe2a01388d93,29
84ebe31403c4cef2,14
84ed324f8c457b6f,45
84f11c7839338554,70
8519508edd3b3f9,29
852c9b36cd9f82f2,24
852fade5129ccaa2,29
853b0a6314422ac6,25
855d83ef312accb0,25
85793cf76896b5cf,18
857f17b2e9695806,67
858738bbb5cf29bf,45
858a1b9342d2ec4,59
8595742dedb38eb4,70
8599bcc820208b87,14
85a2fb2920469f27,70
85aa2f2b7c31e2f0,29
85aff4a570b406cd,25
85b61111b32b9f48,60
85b964eb31f9753b,40
85c8709cf7b62a9b,14
85e3d096585b60fd,45
85f6623223c1a810,70
85f7bb9ad354323b,24
85ff7a5ba298e637,26
860109067cd77ba6,25
861544c156d87fe8,60
86169c67f9623f5a,25
861bc1849f9f4d41,33
8644635738b8d3c,70
8650f5643d0587d5,70
8654b02750391846,25
867068141a317fce,58
867e60faab5200a0,29
869e524391ded4a5,25
86b1a37ce620de10,41
86c1b645d2c7d90a,41
86c7decc2dc2c8df,70
86c8a6f33b49e466,18
86cf218596592bee,25
86d2efdb5e200192,69
86d7ae0d44389836,23
86e3fb3da48963a6,25
86e98cb55e3344d3,23
86f570fa6aa0b2b8,33
86fb63ccf16f3615,70
8723883dc55a181e,25
87266d7a0b162544,25
8733bbb049fe6897,35
87476a5a984a614d,23
874da6a7abc5f346,58
875f1ee63bfc1aec,18
87767b48cd948e62,18
8786ec8697ab374,29
878bb61875b845b0,58
87c17153aa142419,45
87c61b8fe62c969e,35
87c96241d4051268,35
87d8616b44f1867a,23
87de67f814facc66,40
87de73a570670f8c,14
87f11c3a1d2dd73b,70
87ff48b8af2b28ae,25
880d079921ce5f41,18
881a006019412213,18
881cac735b9f2998,35
8825508ad58eb027,60
8835a2456b5191b6,29
883fbf99e0df598e,70
8840378605205120,23
8861363068cb2a52,14
888745557b8be266,45
88897f326789abc4,23
8892862b4aad04f,33
8893a88c8710d0a9,40
88b1a2946f10e4f8,49
88b2b4088403f62d,45
88b3d273c5378a17,70
88d68c155f186ee,29
88e30c82f27a48b7,70
88f320354ce51950,46
88fb2a5fa95c6d3b,55
88fc638085cb12ce,25
8902031c83ab303f,33
8906bedb9b5e961b,45
890f196cb1b080e,41
8921f939b4bdf8af,70
8928867263b542b5,32
892a2889906d9718,61
892aba906f5c3e7d,44
8938bb52431ee3d2,58
894bd4c3e97d488e,45
8953804d9c4bc060,25
89691d32f9ea3d7f,29
898060a84b1c6b53,23
8984070a89daf251,25
8998ccd16e15e7a3,67
89a0cc8a68081220,29
89a2303105c228f6,45
89a64e7f87aa54ae,70
89a9b384cbe7a840,65
89b98b4886bfe62b,70
89b9b881347b4f46,29
89d0e7b7f0062c7b,15
89d48e6a222384e1,25
89eda080a83af07b,61
89ef986a766efe75,14
89f60b6b74cabd90,70
89f70564e7f4978e,25
8a01c0ac11ee1a46,70
8a06bdbd3e871d35,23
8a12ad4ed64055dd,14
8a23c153a79f489a,26
8a28ab0f8c6aa3b2,33
8a2e06774b7e92e5,25
8a30475172b77205,70
8a31a8f3052ff707,14
8a3de8ade00d36f3,33
8a4c98c54673fb88,0
8a5cc4953cd69132,18
8a65e9dbe7068b7e,70
8a6c2d02d4f80fb0,70
8a6e8a06efe8674e,25
8a8baa2abeb81184,14
8a8c0fcae2adc153,45
8a9a39c4b55770a5,12
8ac44eea8c6fd485,29
8adf136c70207b7b,14
8ae46f2fd6751575,25
8af487c547ef5638,29
8af875f3061fdd11,61
8afc5ea9fbbe38e7,25
8afdfe4b518db648,14
8b15c013e5097307,70
8b3736c6fd3e09e5,70
8b43ea1f37c32f5c,25
8b55cd252de91796,12
8b64a7db1d7d8816,60
8b65cfca330a7060,29
8b87d5b193b1fc48,29
8b94644c7a874395,25
8b9837f7ed4fa021,14
8bb4e05ba312362b,55
8bb7b3a0620ae874,65
8bd0ac58fd00e96b,70
8bd2c84add6e89fb,58
8bd577c6a8f217e0,12
8bddb9c9b5990d5f,70
8bddc05eaad35e4f,70
8bde48e6d383c4a7,26
8beaf8f151b27b3b,70
8bff4b9b8106fab0,33
8c194367378abcc0,70
8c1eed9676d7e201,44
8c21bb22be5d061b,42
8c31190e6eab21f,33
8c32d27d22e6ed7c,45
8c37a5b1ea6961bc,42
8c3dd28acbaee4d9,32
8c48ce950632ceab,70
8c58e85524f128ea,70
8c5fcac39d6ca13b,69
8c639735a7d41598,14
8c659e368eef6b7e,58
8c9944c05cec3d0c,25
8c9ffa212d577dc7,70
8ca12d142e40ff1c,61
8ca2b011d91cbdbd,44
8ca7975a9618875e,25
8cb46c94d87f6fb9,33
8cba701e0e4466ff,43
8cc36b2303041ac8,70
8cccffa5d16f0875,25
8ccf44b036b427c3,29
8ce4182e40581f83,29
8ced422ba7d05ca4,70
8cf70454abb2b676,17
8d341d1a9d670be4,17
8d36fe2c51951956,25
8d45b95c01359275,58
8d4afc933f8a93cb,45
8d5a48a110b9e181,14
8d62306e40096d0e,1
8d707b13b3e76286,0
8d76a672f588013b,42
8d8025439925a3de,43
8d8283a69cca7911,9
8d86f44d8b158115,41
8d900f62c241b85,18
8da44fbfdf621448,24
8da9feeb684a3c55,35
8db631e2f5f34238,26
8dbcdc8be1b2432d,29
8dc212a148f67271,23
8dc3d109e5ec85d8,70
8dc624fe6f1ba3ab,45
8defdc14b520bc05,25
8df3504cb598d109,70
8df3d71b829db4eb,58
8e10bf97a705781,61
8e32f6b00bc89d5b,33
8e59e14aaef97be7,38
8e6e102438b56fe9,29
8e72e486de23fcbf,25
8e7ad095ee3f2775,70
8e7b7a8c5a38d5a3,58
8e8235a8c068e276,29
8e8a243afb883e7,70
8ea2313313017f40,29
8ea2fbbe06cfe353,45
8eabb5b039614c9,70
8eac778f434b7171,41
8f0df4e2b81262cd,40
8f2578a01c624b64,29
8f374e67c4da5ad6,70
8f401f65f754af4,29
8f402575e046330c,23
8f47f758d5cecfa9,14
8f4cb80495cb4097,29
8f4cf0ea5b614525,9
8f5f60ce6b7c4501,25
8f60e420f4d3d634,29
8f62a51949c849c4,1
8f78d717c717486,64
8f879dce050bf9e5,29
8f93eb0d570c83a9,25
8f9ef2fdef87c078,25
8fb51a62f6c03674,29
8fcaf60b211f292a,14
8fd43c5305fe5c9f,25
8fd747e3bb6acce8,58
8fe3db9992070a5d,1
8ffb07164051384c,70
8ffbff6f175cb49,70
90097324e8a99d45,33
901d2b6533c6e946,33
90228fa020962cce,18
90255cc8b9b3d03a,26
902e5690ccc0ddfe,55
903000c7bfa260d5,29
9032dc8842376e4f,70
90384d5d6f9382bc,70
903dd0e46688ad5e,45
904d72e98a3cef0e,1
9056013987fc5f9d,12
905927ad7194b737,1
90681d481919520d,27
9068d11ff8efc4a9,14
906d60a046b77395,70
907157110f0eca22,26
9089eb52c1f8e36d,33
908b149ddfcb69f5,18
909edd12b5cd920b,45
90a5c863a3e5d24c,26
90b82a99d3f1965a,58
90c123ea5aea84cc,24
90c15effd2289593,0
90cd3409acc118e,18
90dc8026e388b956,25
90e6bfe435537c58,55
90edf2ae4a63cfee,61
91130750e2607e3f,59
9118d4124eac7938,45
9137a0644449dc51,15
913c453f1411c740,23
914addd8995ebd24,58
914af43e443a3db7,58
914b7f7a18b4eb98,25
91543c952724ae6a,35
915bccb41fa591da,65
916d04d7f148aff6,70
91751da34afa0678,60
918940ab4fc94514,60
9190f5bffeac851b,69
91ad2846dcf9b53e,23
91ca5a0202b7b297,50
91d4293e37f94f4b,25
91e1bdb88e56d6f0,23
91e54e604f46024f,25
91ede0f531f37467,25
9201a20326f288f1,25
920dcd584f7e6cc,25
920eabec7b925c84,14
922a5dac6d5bea50,29
922cdd51b50fd36d,33
923bb5a3b11e83dd,50
925dae23676d6193,25
9291dabb1f4908e5,18
929aab4ecca23193,24
929d86c10f06d8a0,33
92b2572a501c6fbd,45
92bb4ec832e20445,25
92bbcc011153355,58
92d9ac9dfd7b5f8c,29
92df1ef833625495,43
92f72e941a3be496,35
930033e6c72091ff,23
930125ef84d001d9,70
9307a178da000d7b,26
93212ef6dca1962f,58
933604dce91403fd,41
934cd168c6e168ca,59
935f7385c37f8d65,18
9371b22cc1e1e324,29
937a9b0fae8c4b9a,70
937bafbc67e8d28b,29
937d13855d3d20e8,25
9380fdf7ef9a0b19,25
9381eb5b99b23eb6,45
93858a1612639bb7,25
938daf7c7c3a347c,58
93ae7d49954cf52c,70
93b5b3c9765403a2,25
93c01849b782303f,29
93c93bfd2167375b,29
93ed4ba922df55c6,45
93f80e7297e0bc94,14
93feb0c1b0e66a58,29
9419bdeb9913947f,12
941efc03913bad54,22
9420257ae4c46b16,14
94273e1dd49b255d,35
945c1c825f791ddf,45
9469789b5f0ecc83,55
9472635ad0d19b67,24
9477ac180b2e9c30,25
9479d866f6ea4cf1,28
94807f99eb256044,65
948645d17f69ded1,9
949240b33ec74cc,58
9493ea272881091e,70
94967fb873cc2a6f,70
94a229fe01776dff,29
94c305d0219981f8,14
94c39f7dcfb7e5f,70
94cef7ca76606fbf,64
94d1202320a181b3,18
94eaa8bc0a59a33b,14
94f1715167e5a0e8,41
94f18a73c13c4434,70
94fad5f3d618630d,70
951c84ffc4daaa45,33
951ef7d4de331f4a,41
95311c1cc21a2c0b,61
9531c0c017244140,29
953ade5a9e713651,18
9546894c4be5e49c,41
954ddcf58e3a5531,45
955471e2bbb2602f,60
955c2ad5ef26e0fa,26
9566bda308fffda5,29
9568b012adc2231b,26
957828dbc8f84d52,29
957f3d83925c1b05,70
958c9d4fc303923b,70
95960baddb43038a,45
95a4f2a08a0337e5,50
95a692e9c565129d,58
95ab1eccedd209b7,23
95acaec30ab24e42,29
95b8c0c4f8ef72bd,70
95be7fb38f2cf990,44
95d0fef52e1328e4,25
95d71afb73e8775e,33
95dc05c920ad14e9,70
95e7e361b7c40469,45
95ec109b19f5e74c,25
95f423c202790a95,70
95f7d8a9d456cae8,42
95f7da515023656c,70
95f7ff60420b3ae9,70
9607609ce806d2c7,61
962409225b6baebd,23
9624192fbfc7740d,29
9625714b348a15f0,14
96391eded1611019,45
9644a95b8e88c9fa,70
96528f9f57408f6e,58
965d7527e2e79c5f,12
965db24253dc64cf,33
965f843c930fe504,29
966051d2e056f5b2,58
9668d9136873e76a,58
9677b045a44262f0,41
9685aa9604f5bcf6,29
96b64f882440cdc2,29
96bc09318334dfff,33
96d25199e44a0dfd,23
96d9119aea459758,1
96e63766b8364450,23
96e980ee938acd46,55
96f9278d9284e517,14
970d67572b8ac986,58
971dddc1420ebdc0,24
971e82659734e98,70
97234efc5ac82b59,1
97313fd920ae77ea,60
973689a7d4fb6609,25
9746059e4e024844,25
974e25165e66e9de,67
9776accf737f2a97,59
97772896724c7aa1,29
977e4c1d385162e7,60
977f9032bb6e947d,25
97823fdf9dc051d1,70
9792d80266a1cfae,14
97c51ef533ffcea,67
97e464c6a7c92752,43
97ec1b795457dc47,70
97eda2e85406230b,25
97f1134e6299e705,70
97f9a76ea14dd266,70
980500753fa60ab3,70
980813899846afc3,70
981dc7a27a074c0a,48
982193c4b034feff,45
982961c083985ee3,70
982a153dae3303b,70
982b4ef3496f40f7,14
982ddfd4eb35f222,70
9834563ea15ced28,29
983c2ffa295133b1,70
983f2da50f6d57bd,25
98426cfc3e8d4933,25
984e7ceaeaaf67ff,14
9851160c3855f0,65
9858554992cd1cc7,60
985c7f6c341c64aa,23
9863be852ad51c9f,23
9866ec2734abb0ec,14
987cc903aa220262,14
989f149eb4b9e64a,45
98a0a46e7385d8e1,70
98b444fd5ec7201b,70
98bf28c81fb200e9,70
98e2afc8b28243a1,23
98e4ad6c9de94b0,50
98fa2131b84cf073,69
98fc1b7a7e3cb90a,45
9913b19d01aa7cce,70
991f4cdcfbbed16c,33
9927764cc8e4f290,65
9929993a46b99183,33
9932432f1d18a07c,23
993f9502ab4825d4,25
